"Agriculture, forestry, and fishing, value added (% of GDP)",Cropland Ratio,CO2 emissions (kg per PPP $ of GDP),Exports of goods and services (% of GDP),GDP per capita (current US$),Rural population (% of total population),Urban population (% of total population),"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",Internet Penetration Ratio,Water Productivity vs. Crop Production Index,Freshwater Withdrawals to Water Productivity Ratio,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Country
20.40323706,0.576923077,0.2635417,60.91581056,1245.474263,86.909,13.091,32.95962935,0.118442367,0.427602872,0.00148519,0.132242833,Papua New Guinea
1.790864893,0.019538861,0.189842666,79.88047779,52198.89756,10.813,89.187,69.57935758,0.188366445,0.713414924,1.390171972,20.20125309,Netherlands
12.22175758,0.00653664,0.208477502,24.96726228,3472.380831,30.227,69.773,18.29177686,4.366824826,0.169666792,0.037611089,1.177001127,Bolivia
9.271002093,0.82729223,0.405463819,115.3733377,4924.338111,34.306,65.694,30.61152138,0.547974836,0.36188109,0.032647281,2.972523617,Malaysia
6.68738485,0.038273807,0.133724718,18.10959514,5534.689447,22.796,77.204,18.76971005,0.648248251,0.224975549,0.029234226,1.761976048,Colombia
1.631795037,0.034800033,0.136748125,29.20302719,40870.85236,21.122,78.878,84.65955497,0.67912764,0.874943726,0.1657403,24.56710146,France
36.704576,0.212426978,0.058811218,8.800000284,236.4513474,89.085,10.915,10.09434693,0.003014552,0.107261151,0.27582708,10.19286754,Burundi
8.456606655,0.227704566,0.23831958,45.03981103,4029.461206,33.624,66.376,13.54828478,0.490807477,0.15450205,5.304824669,76.55587436,Tunisia
10.03296998,0.071428571,0.191478403,52.74771024,6730.836783,33.94,66.06,8.435789255,14.13607539,0.087982783,0.073747837,3.950609365,Suriname
23.23589926,0.013503692,1.032349706,39.67092941,830.4076942,50.495,49.505,0.971230858,0.121549196,0.01427441,311.588925,141.8092598,Uzbekistan
1.622526497,0.002645503,0.301808318,43.92843496,46511.93475,14.434,85.566,430.7561524,0.59897978,4.745578411,0.024656899,17.23273842,Denmark
16.49179277,0.056465943,0.160048462,45.21432333,1794.782566,42.495,57.505,8.061442239,0.304813609,0.081933553,0.114438962,2.514139123,Nicaragua
8.387014882,0.030656406,0.55399343,21.35407988,8016.446016,44.5,55.5,18.69140453,0.34355839,0.184042975,1.125586125,43.22168826,China
1.99815594,0.199676584,0.216695514,31.19418457,22811.05648,41.251,58.749,22.99814466,0.365169823,0.280021243,1.04653751,18.37653205,Portugal
4.564559454,0.032801551,0.130581619,41.54174729,12494.42464,46.002,53.998,32.71496217,0.835081312,0.246217823,0.462761245,6.00692819,Romania
2.535766298,0.001869991,0.473466069,37.32083902,32927.68029,17.362,82.638,43.91114021,4.044439511,0.442162322,0.101180412,11.27330702,Finland
18.2267896,0.061615321,0.173212204,29.24153714,4437.141146,46.753,53.247,9.299616909,0.443274892,0.106342103,0.459314599,6.905168269,Albania
38.69237169,0.021148928,0.125352659,10.69833341,110.4608747,84.882,15.118,3.432480856,0.0010187,0.090950738,1.327243442,16.9969419,Ethiopia
2.379722597,0.001908566,0.414904047,38.61537686,37772.17811,17.228,82.772,40.52638349,4.217395699,0.416509594,0.123529444,12.70247976,Finland
0.537517441,0.03815261,0.491405391,53.76624808,29315.19607,0,100,168.5577632,0.373838853,1.739322704,0.005932684,3399,Kuwait
4.395858103,0.000611009,0.453679461,37.62521843,9812.625422,42.572,57.428,8.581098072,11.65526604,0.07324881,4.263359336,32.6518724,Kazakhstan
4.370426526,0.001867414,0.404310744,44.9168728,1094.499438,71.415,28.585,52.85883022,0.577022724,0.616933126,0.015843637,2.565905097,Lesotho
3.861959367,0.196875,0.281514207,35.02312287,7695.245415,12.666,87.334,31.05053183,0.089444413,0.334957193,0.975560317,47.17715769,Lebanon
49.10711046,0.035783107,0.113189898,16.68166451,258.4731688,63.404,36.596,12.22288418,0.002648152,0.183004704,0.010612266,0.484906542,Sierra Leone
0.256795869,0.0456621,0.490409688,60.34277283,27151.0325,3.308,96.692,200.9103019,0.1664718,3.283921247,1.659766983,321.9655172,Qatar
1,0.000634518,0.05645402,20.75921898,366.8376453,63.989,36.011,1.355206269,0.062635355,0.014503492,40.55963136,24.52774059,Somalia
0.761757604,0.102397082,0.297341852,98.34239221,43063.96748,13.752,86.248,161.0394504,0.74259937,1.632101453,10.12174344,1630,United Arab Emirates
1.834016028,0.197842909,0.176448134,34.4548616,23217.2955,38.833,61.167,23.02573323,0.479310296,0.266008933,1.014786309,17.84037684,Portugal
21.4233337,0.044502618,0.131284318,26.37853184,760.2429116,59.9,40.1,25.47744114,0.051819207,0.262140561,0.076111664,3.391634981,Togo
0.603042099,0.017725258,0.155802001,83.07962947,47544.98115,1.999,98.001,116.0012071,0.234902324,1.335496283,0.29992504,51.28992629,Belgium
17.91268195,0.031757925,0.200764682,19.74841532,3143.029482,36.56,63.44,4.004472605,0.241574752,0.058639224,7.740288182,42.88884406,Armenia
14.17028685,0.125854892,0.172450336,26.7262768,1682.994501,53.995,46.005,15.0965007,0.029920477,0.267336651,0.158124247,4.50291604,Guatemala
29.05020576,0.01467172,0.065164821,22.71963868,516.9025392,67.42,32.58,0.749163571,0.049463159,0.00710175,5.330375897,11.26150628,Madagascar
0.454889537,0.01986755,0.394851477,52.0915106,22781.11943,0,100,170.4385307,0.1899687,3.562678317,0.005867218,2176.846154,Kuwait
13.20627106,0.00151857,0.07549644,32.59295869,1065.596417,62.605,37.395,7.473437084,0.099354078,0.121046924,0.262275541,2.835497836,Zambia
10.10754866,0.2,0.14246995,56.17147081,5887.933435,54.718,45.282,20.34123471,2.223506475,0.200485262,0.032537901,1.260294485,Belize
41.1955263,0.001301677,0.070018576,13.2742281,263.0912317,83.749,16.251,5.611107788,0.015287711,0.11923306,4.718731475,3.953523389,Niger
1.896287174,0.178717695,0.230214121,27.36104225,37870.74751,32.026,67.974,59.6007566,0.206411466,0.547348302,0.307216625,29.44433562,Italy
16.31966897,0.35283618,0.271123572,32.68762089,888.9013897,56.432,43.568,3.370281044,0.01820357,0.051462529,1.865789873,16.93218954,Indonesia
2.414618158,0.024324697,0.25632675,52.74802893,15504.50894,39.942,60.058,57.00716765,0.625177331,0.611271367,0.31411342,33.22256836,Poland
1.988820322,0.285266458,0.30224963,48.72214083,32109.24219,32.305,67.695,114.7973124,0.414271081,1.053959901,0.205825421,25.1913614,Cyprus
2.001274969,0.243798118,0.257384499,55.27838094,28991.92969,32.739,67.261,82.18301493,0.484865743,0.785989049,0.398266835,34.8961181,Cyprus
1.243129882,0.000223914,0.149279516,110.1216357,55643.05943,37.66,62.34,207.7551126,1.23487888,2.051902347,0.011092556,5.434178163,Ireland
1.604028289,0.03495435,0.149038914,26.78829984,40676.06479,21.631,78.369,81.09621167,0.650697075,0.836474592,0.17619812,25.01794625,France
13.84760304,0.000263435,0.124324897,4.910926497,1,63.628,36.372,3.4835784,0.029781041,0.034562738,5.966770919,11.17511521,Eritrea
3.164269996,0.003080082,0.462413825,81.86543288,20261.06673,31.731,68.269,13.06645851,2.785738962,0.136293507,1.0356786,18.61471861,Estonia
6.137352516,0.166875261,0.194803848,21.0309281,5002.153233,27.458,72.542,7.59608255,0.138800242,0.116826862,3.809242325,37.68454888,Dominican Republic
33.77928067,0.041845919,0.073839295,7.629368622,755.7526451,79.69,20.31,7.341847988,0.16271495,0.069021792,1.177630431,32.25718654,Ethiopia
20.64690474,0.075745598,1,19.36932782,2971.282434,45.42,54.58,2.519578418,0.181766026,0.016029892,77.96152424,124.760887,Syrian Arab Republic
4.438847528,0.031021079,0.140602748,42.33431895,10727.97175,46.064,53.936,29.22839438,0.748746137,0.235903102,0.546783203,6.341166557,Romania
45.0880468,0.334416844,0.118197509,14.90607945,542.2841012,59.889,40.111,5.095861737,0.043959368,0.053370986,0.214634944,1.495726496,Guinea-Bissau
1.385569111,0.155621394,0.171878338,29.8939141,42406.84543,7.582,92.418,309.4933708,0.203988102,3.351671765,0.479062496,95.93650246,Israel
8.732355383,0.0625,0.252071652,52.74771024,8009.252302,33.724,66.276,8.131431139,9.041086959,0.092941263,0.076508206,3.950609365,Suriname
17.56775989,0.019033675,0.122494254,20.12435965,1093.639628,76.429,23.571,17.32409254,0.098699802,0.184632767,0.897356885,26.52926628,Kenya
30.39657945,0.30670707,0.083771012,20.28794966,730.6114323,56.223,43.777,7.135596184,0.327088051,0.061903324,0.153280815,1.495726496,Guinea-Bissau
2.399496135,0.004124222,0.637522452,24.98274649,6444.18672,38.313,61.687,20.64766062,0.23706694,0.218032319,1.58360808,46.90558881,South Africa
0.931203345,0.000221631,0.072046411,133.3372023,85420.19086,36.347,63.653,255.8520178,1.271291245,3.234538784,0.012290268,21.64044944,Ireland
19.64960041,0.044502618,0.131298802,24.64439157,873.5551563,58.298,41.702,29.5050357,0.104769309,0.270589102,0.065722016,3.391634981,Togo
6.284238939,0.006243954,0.211286266,30.39502406,38387.62708,13.9,86.1,24.6997136,4.878802761,0.270978756,0.078861616,5.191116544,New Zealand
0.635849769,0.438596491,0.260310726,78.29923669,37427.54886,25.748,74.252,140.1416222,0.630369662,1.695398285,0.00772328,3.466465712,Brunei Darussalam
1.517644838,0.021774456,0.305913011,71.83932727,10060.36104,22.747,77.253,15.74244005,1.266935403,0.180160678,45.42381171,715.0816327,Libya
17.91268195,0.028614458,0.394328728,24.1458544,676.1500113,35.615,64.385,2.514211793,0.014821351,0.05732357,10.00871054,34.81944725,Armenia
27.31428025,0.011735639,0.092635941,10.14932705,621.8902712,76.466,23.534,9.950800376,0.016562272,0.145140029,0.657635542,7.820267686,Burkina Faso
37.99064819,0.6,0.286505935,60.91581056,509.0304919,86.836,13.164,34.36430492,0.101572475,0.472491474,0.001161383,0.107817875,Papua New Guinea
25.38272928,0.078751857,0.157616019,19.72661078,564.3790581,60.964,39.036,52.73236713,0.010665562,0.77730494,0.023934748,0.975243811,Benin
22.8647397,0.017697193,0.211523119,15.16738101,549.870377,66.42,33.58,0.932508415,0.023287424,0.012395433,343.9154926,108.2063984,Pakistan
23.04365045,0.012074643,0.08623912,26.19550052,727.6124749,74.804,25.196,11.84673185,0.049437888,0.187448289,0.552388632,7.820267686,Burkina Faso
30.13041198,0.015355086,0.072015201,14.31600515,340.4145172,61.807,38.193,26.52476742,0.045139742,0.289035278,0.001938507,0.335648148,Central African Republic
26.06883733,0.138513364,0.063418155,13.66819969,427.4199018,83.079,16.921,15.74597821,0.005479962,0.156614066,0.201580861,9.984713439,Rwanda
0.313791892,0.348837209,0.433617033,72.92860713,23433.18724,10.494,89.506,215.0890226,0.052956617,2.105825559,18.02741931,133.7068966,Bahrain
19.53454327,0.053167922,0.394315849,14.26438392,468.8444283,71.756,28.244,1.359947901,0.004163108,0.022330836,32.57180142,65.77525981,India
4.862223727,0.00171969,0.502367408,41.13816137,1104.800538,75.202,24.798,45.35964525,0.057935866,0.352691433,0.018463021,2.565905097,Lesotho
37.66166253,0.00246797,0.07091067,11.83526986,567.3308492,83.575,16.425,4.740771969,0.321076161,0.038897046,14.65409923,10.37334044,Niger
5.869626922,0.036071359,0.465503555,52.47765905,7271.305201,28.378,71.622,7.53979502,0.575044861,0.091137375,4.057834201,47.4905758,Bulgaria
6.805119218,0.166998012,0.328369687,30.72401016,3085.517866,36.629,63.371,7.486891262,0.03748157,0.127328083,2.898342411,28.26091776,Dominican Republic
27.71343086,0.000710876,0.05470856,36.8456059,896.8767042,78.015,21.985,9.838233979,0.179965459,0.092569006,0.596041933,4.294921875,Chad
3.453442213,0.046513112,0.180582445,39.75933299,13949.12177,44.294,55.706,70.51657403,0.877757441,0.701797114,0.026515203,1.567140952,Croatia
3.231897283,0.200089346,0.250675694,20.75452116,9225.845155,11.407,88.593,27.70370848,0.139074003,0.266792262,1.362633455,58.79299156,Lebanon
9.812161915,0.006082176,0.275999726,47.16619662,2562.466784,32.685,67.315,13.38266805,3.622035901,0.150485416,0.051407809,1.177001127,Bolivia
13.95463918,0.047609012,0.770046588,42.76783505,763.1087646,48.213,51.787,1.445176734,0.050546852,0.020139029,84.57819353,43.80216383,Azerbaijan
2.167813111,0.00266986,0.495028331,37.32777131,32143.68141,19.955,80.045,30.81305424,18.51352536,0.44094239,0.047326759,4.280230316,Canada
3.292604901,0.02155938,0.592014482,34.23546042,6681.31036,38.436,61.564,26.64526872,0.260983106,0.2610234,0.828897402,40.97680858,Poland
8.91384523,0.002109561,0.146071178,30.2975044,5942.126667,6.447,93.553,10.40281168,1.548811329,0.17709928,0.381592146,9.786096257,Uruguay
2.205235117,0.001872496,0.266033993,44.90000772,53772.79424,16.701,83.299,43.14169948,4.785507921,0.401804037,0.123687171,13.53948304,Finland
6.346886124,0.001736111,0.619504793,46.24792311,580.937271,78.863,21.137,36.19323077,0.023344654,0.360813785,0.023139026,2.565905097,Lesotho
6.511573911,0.165494415,0.218445228,26.76202201,4676.079111,29.98,70.02,8.093602786,0.090739833,0.130080405,3.220510396,33.9470184,Dominican Republic
7.820806587,0.033406938,0.405296136,24.7712265,5757.53059,46.695,53.305,27.33184387,0.267593235,0.305076949,0.460147774,4.99016946,Romania
3.07582586,0.024444027,0.301741552,27.32516189,9125.387739,23.384,76.616,12.7714749,0.355010231,0.155370741,1.474098021,28.88352064,Mexico
3.460192813,0.018945336,0.92667582,57.1622883,7203.523038,31.011,68.989,11.31564672,1.401537003,0.213100692,1.041218559,16.20670996,Estonia
3.315463209,0.007113715,0.494083632,86.20779227,17403.20533,32.026,67.974,13.18436141,2.512254486,0.160530396,0.973305799,17.65151515,Estonia
3.173924967,0.026444604,0.24168421,32.26556776,10376.0905,21.595,78.405,13.15528573,0.667542704,0.146137366,1.537586053,31.03290471,Mexico
8.379193175,0.210526316,0.149330279,54.13533835,5656.408361,54.738,45.262,18.60816944,1.962577411,0.183133249,0.035568307,1.260294485,Belize
29.27665431,0.015110175,0.486604556,12.33306571,2704.677189,49.35,50.65,1.673869059,0.64732117,0.016210237,199.4441127,156.438199,Uzbekistan
37.45301293,0.159820039,0.097129673,36.44921695,477.6008364,52.692,47.308,22.95109762,0.018521206,0.343939722,0.160712634,4.871948562,Ghana
8.462526618,0.870376852,0.295544146,66.77544545,9555.647335,25.16,74.84,48.04096655,0.821085961,0.504155384,0.023514414,3.36,Malaysia
15.85052143,0.167664671,0.080564804,8.375012726,679.2800543,58.321,41.679,8.243876002,0.016610942,0.135145508,1.297168032,12.83855059,Haiti
24.78036722,0.138317178,0.055976989,11.27287632,529.52427,83.075,16.925,16.16970157,0.011348911,0.1583247,0.212489779,10.80828313,Rwanda
29.37601242,0.407407407,0.103380792,8.836176751,761.9478884,72.008,27.992,67.56585735,0.001847094,0.799406736,0.012333646,0.833333333,Comoros
4.352408489,0.035129604,0.34269251,59.56225892,10301.7017,34.104,65.896,19.30458464,0.245970406,0.177611414,4.878518732,9.75935521,Hungary
17.9558664,0.058270207,0.17061204,27.97943524,4094.349699,47.837,52.163,8.878085691,0.423271923,0.107301011,0.491456962,7.053485577,Albania
16.06770463,0.057786484,0.200248198,33.98146832,1438.096625,43.279,56.721,6.133751422,0.152233054,0.072000838,0.15935977,2.663836199,Nicaragua
26.34544257,0.137991941,0.053052191,20.52838528,756.5476049,82.875,17.125,17.10188936,0.034694378,0.14568438,0.338686119,18.2204103,Rwanda
22.64649849,0.011776332,0.122508672,26.10764554,632.1266858,72.47,27.53,14.46474244,0.095740901,0.147479022,0.452410406,7.820267686,Burkina Faso
3.292487798,0.059353869,0.189993807,38.93304839,13410.82081,44.494,55.506,75.5002596,0.812269841,0.923550576,0.023222644,1.469542019,Croatia
2.043893086,0.004285388,0.587889279,27.69814847,8737.04111,37.254,62.746,21.32957152,0.785775259,0.227345678,1.57752856,48.26867657,South Africa
4.61760641,0.237068966,0.525761966,39.72869092,4738.449788,46.816,53.184,10.94598243,0.084596188,0.100164554,1.13321389,12.40413933,Jamaica
20.93280283,0.001697313,1.976641423,35.41114058,949.5763727,53.638,46.362,0.415755614,0.030215336,0.004100963,4451.418554,133.9637644,Turkmenistan
5.212505619,0.053352861,0.226279704,54.09229386,4739.795242,44.32,55.68,4.299067075,0.663575532,0.034323889,34.87552571,53.72930007,Azerbaijan
3.473375328,0.028958875,0.211369389,32.08746359,15833.27592,12.754,87.246,6.593745853,2.46288068,0.064417212,0.606087082,8.982121089,Chile
23.83211646,0.022326351,0.165268038,13.27715343,1126.040776,64.387,35.613,1.344942289,0.033787876,0.01331626,248.0674199,112.569781,Pakistan
5.488397134,0.184501845,0.224845992,25.92342076,2197.482001,39.439,60.561,10.07001459,0.008594873,0.112753494,1.157042965,11.36069869,El Salvador
24.3818234,0.015801028,0.454104547,28.29800251,1795.201768,49.567,50.433,1.815914866,0.923607747,0.018975077,198.5167933,168.924577,Uzbekistan
0.752445359,0.011931305,0.128450833,43.01312903,46772.82535,22.547,77.453,141.7045956,0.377337842,1.563723191,0.161208076,33.50191886,Germany
1.993543223,7.73E-05,0.190530639,61.37976175,6436.603063,34.428,65.572,70.38510518,7.667915346,0.917308812,0.113157227,1.998849733,Botswana
28.5284323,0.024030416,0.251526147,1,4589.87249,73.366,26.634,2.5205653,7.869452036,0.032540218,0.237827832,3.298401827,Guyana
29.37612727,0.407407407,0.126444422,8.836129879,959.2289884,72.053,27.947,68.98735626,0.002768632,0.795977342,0.012079508,0.833333333,Comoros
9.902545155,0.219125127,0.295191463,42.19807665,3029.849579,35.05,64.95,11.46534943,0.128741562,0.155546729,5.933824649,72.46781606,Tunisia
1.044248236,0.062895928,0.207915911,18.3149456,39751.1331,8.384,91.616,57.93632126,0.255088635,0.600314177,0.317509784,36.36781609,Japan
1.111629406,0.070758738,0.295704172,13.81589572,37812.89102,14.022,85.978,50.69040759,0.190906753,0.46128317,0.382761286,38.35862069,Japan
4.022805905,0.196374622,0.267494678,23.7561645,7665.379692,12.053,87.947,28.55640451,0.119022839,0.303888523,1.269709333,56.46982479,Lebanon
4.325610537,0.037602666,0.160524978,11.01194282,12071.40465,14.508,85.492,28.73586304,2.24095987,0.290407913,0.039970808,3.074326241,Brazil
17.56095272,0.135722041,0.121782518,20.54757371,1119.980861,52.06,47.94,19.85364195,0.027448952,0.419295501,0.019630836,1.525448029,Cameroon
8.131391577,0.013442366,0.428150627,48.87646182,5352.489591,25.828,74.172,31.31219553,0.585558792,0.288911197,0.148372935,5.20632828,Belarus
22.23209789,0.021877051,0.259921052,62.80923177,186.663376,73.495,26.505,0.274565041,0.00118662,0.004919639,68.51279974,78.75445309,Tajikistan
15.6250818,0.135677847,0.107285586,24.17909406,1177.968605,50.857,49.143,20.59689429,0.05402456,0.335345071,0.01935638,1.560430108,Cameroon
1.176624239,0.013789411,0.097087682,147.7598345,747.7791229,23.422,76.578,135.8746084,0.010402407,1.790887155,0.046611603,6.333333333,Djibouti
5.984006756,0.001728608,0.608482033,46.24792311,761.1810388,78.311,21.689,36.80575568,0.033267579,0.369239122,0.022753944,2.565905097,Lesotho
22.70563355,0.006559139,0.162334849,22.43038175,328.5287213,70.363,29.637,6.854975959,0.017195038,0.081028085,0.144972283,1.185211483,Mozambique
2.144589807,0.165810712,0.158389801,28.63324308,35560.08141,31.021,68.979,53.629993,0.287005382,0.532730635,0.347214498,29.94407241,Italy
1.03412007,0.064724199,0.226609291,17.43675984,34960.63938,8.619,91.381,55.61903994,0.26105388,0.556802883,0.334156226,36.74364532,Japan
