CO2 emissions (kg per PPP $ of GDP),GDP per capita (current US$),"Life expectancy at birth, total (years)",Air Temp (Kelvin),Energy Access Ratio,Internet Penetration Ratio,Urbanization Ratio,Water Productivity vs. Crop Production Index,Freshwater Withdrawals to Water Productivity Ratio,Cropland Ratio,Crop production index (2014-2016 = 100),Country
0.180404733,52900.53742,81.70731707,284.71,1,0.183115832,8.699321048,0.771690259,1.090384204,0.019737915,102.53,Netherlands
0.052633453,733.8228504,65.298,292.76,0.043859649,0.026485965,0.204877343,0.171250322,0.308639951,0.137991941,99.68,Rwanda
0.330450649,7912.52054,74.46585366,285.36,0.010423756,0.833893425,2.795210444,0.090275154,2.800488557,0.02551738,101.26,Bulgaria
0.340992294,7167.877376,74.227,298.74,0.98388721,0.650877564,2.341687552,0.386584656,0.028580163,0.843490305,93.5,Malaysia
0.302067436,46374.15275,82.22878049,275.74,1,21.91559551,4.400151204,0.437338046,0.027185583,0.002871537,106.99,Canada
1.616277704,2520.285026,66.895,290.35,1.002318998,0.131523387,0.907705221,0.005372722,3390.277004,0.001736614,108.98,Turkmenistan
0.202474151,11987.50841,73.26829268,279.4,1.002820202,1.257028259,2.008152092,0.591704163,0.201728263,0.011073838,56.13,Lithuania
0.137707582,30960.73151,83.24390244,287.79,1,0.299116506,2.317299718,0.540969691,0.337848396,0.191383078,101.54,Italy
0.184818306,3476.624854,69.533,298.56,0.63910937,0.125593044,1.111263591,0.03939896,2.635242293,0.394736842,99.7,Indonesia
0.346665759,37906.1503,77.442,299.79,1,0.323820357,inf,2.461512393,0.005678701,0.0330033,71.54,Kuwait
0.119637846,1519.58678,64.166,296.89,0.122612923,0.048854384,0.416029453,1.021835036,0.007640306,0.381679389,106.74,Comoros
0.113574019,699.3997381,58.222,294.52,0.174096998,0.05548788,0.282791354,0.217804999,0.757975599,0.016411621,79.15,Kenya
0.132707774,3638.943548,75.785,290.24,1.021703243,0.842642736,12.9431121,0.201096613,0.448227088,0.002813693,44.04,Uruguay
0.236657179,3029.788522,50.632,295.41,1.774074074,1.068949755,1.201188642,0.635698416,0.174709703,3.87E-05,73,Botswana
0.224802339,3258.10498,73.92,291.39,0.982,1.023280856,1.742130087,0.118331332,3.358838237,0.057040353,91.73,Morocco
0.077316884,51965.15715,82.30731707,280.87,1,3.6798823,6.605719501,2.235735129,0.00651499,0.001125485,96.22,Sweden
0.32769293,7525.487461,74.372,294.26,0.859046399,0.263692151,3.166145898,0.152656108,1.503090756,0.024622314,80.13,Mexico
0.349648607,20909.67895,79.40731707,293.06,1,0.058405563,10.45081873,1.328364607,1.795505629,0.14973262,88.24,Israel
0.324627345,4134.936099,75.743,289.68,1.000703088,2.761236721,2.578073565,0.169561667,4.923226629,0.024497776,104.4,Algeria
0.227447761,3146.518575,54.581,296.36,0.308085747,0.018489372,1.188519029,4.027072371,0.000227335,0.35774716,79.15,Equatorial Guinea
0.248991077,3131.328176,72.061,288.42,0.997826696,0.422334605,1.764722145,0.338791288,3.088916452,0.020674092,55.85,Algeria
1.159869828,3901.670283,67.958,290.38,1.00230303,0.176871474,0.92945898,0.006471374,2795.946962,0.00175413,109.91,Turkmenistan
0.174965888,2519.366193,72.881,296.76,0.533479693,0.442538247,1.365744026,0.126852824,0.116931661,0.164055825,119.5,Honduras
0.153249555,41737.76355,81.41463415,284.93,1,0.605680693,3.569757346,0.77724553,0.178281602,0.0353964,102.73,France
0.05645402,366.8376453,50.614,299.6,0.050907145,0.024185003,0.532707988,0.012834608,40.55963136,0.000587226,105.59,Somalia
0.14336972,15729.65247,73.91463415,280.6,1,1.450553289,2.029017992,1.08356217,0.032977795,0.01124023,80.95,Lithuania
0.404919396,5621.181695,71.576,294.79,0.990088832,0.462985526,2.410408567,0.028013504,45.12927391,0.027027027,127.22,Iraq
0.164469604,12717.0386,75.56829268,285.46,1,0.675289972,2.389830508,0.33539129,2.162440328,0.034004559,92.61,Hungary
0.131340895,8263.641929,75.827,297.49,0.902030323,1.240564835,3.775777258,0.133475097,0.081970213,0.039405921,93.32,Colombia
0.405147057,52468.44565,76.064,300.06,1,0.338343913,37.40245776,3.640822831,1.686184803,0.040247678,63.12,Qatar
0.061258736,356.1179034,53.843,299.46,0.031038032,0.073216191,0.727622964,0.011917529,42.14028081,0.000566572,109.45,Somalia
0.201342746,6142.478833,73.187,298.93,0.908496732,2.636133225,0.831703118,0.214024434,0.030241108,0.188235294,102.26,Belize
0.470192379,16094.66678,74.23,299.35,1,0.244945411,1.136980447,0.674664523,0.123380193,0.407407407,105.18,Trinidad and Tobago
0.241488609,323.8412258,57.62,298.02,0.133333333,0.008117098,0.865532423,0.150750712,0.005529785,0.13514193,87.51,Liberia
0.637028235,3793.743654,67.439,273.05,0.513481848,7.094050774,2.121390892,0.162951312,0.089279996,2.63E-05,100.84,Mongolia
0.271744186,13728.52101,75.70560976,285.87,1.001665443,0.53805833,1.205120289,0.985083896,0.020551771,0.06655574,85.29,Croatia
0.247670029,7594.902384,71.35609756,279.53,1.003355567,1.278561407,2.125,1.596136853,0.012318445,0.007497116,66.58,Latvia
0.120779569,583.2683059,54.646,300.33,0.118138554,0.044489446,0.648125258,0.05159846,0.232096116,0.342147041,91.33,Guinea-Bissau
0.13437038,5059.080441,60.04,295.43,1.459375,0.983450626,1.683195149,1.25512373,0.003894436,0.005298522,97.55,Angola
0.047689841,257.8185575,59.868,293.16,0.028571429,0.00342566,0.133478419,0.11392509,0.241451226,0.17215937,101.22,Burundi
0.468727418,36382.50792,80.11268293,277.1,1,19.92553967,4.030687192,0.434510471,0.045678283,0.002676139,73.33,Canada
0.08726807,795.6828021,59.132,302.16,0.025876941,1.194198491,0.711508181,0.024444565,3.068551303,0.003640688,115.23,Mali
0.314215135,5483.144572,61.838,297.72,0.901965,0.541677721,4.487871803,1.037623825,0.001098965,0.081447426,72.37,Gabon
0.333904705,7998.077953,72.47073171,280.48,1.030318466,1.163960687,3.201504138,0.409316037,0.11682754,0.013649095,93.12,Belarus
0.080062704,402.553446,51.526,298.53,0.033057851,0.002962636,0.614908838,0.202994509,0.008954808,0.03771318,72.96,Sierra Leone
0.29286955,9719.927864,74.238,294.44,0.86912469,0.373522521,3.332755633,0.151936965,1.503498676,0.024611059,84.18,Mexico
0.730948539,5893.186767,53.98,290.95,0.827970297,0.185328535,1.471332543,0.210981891,1.588202836,0.003898116,91.91,South Africa
0.225484597,17923.96681,81.38780488,288.49,1,0.826415764,3.626844954,0.194588689,0.909644881,0.181551499,98.73,Greece
0.109475062,757.6922725,57.791,298.42,0.024861302,0.100017819,0.527767168,0.11489882,0.031989647,0.048275862,92.51,Guinea
0.144992275,392.8798442,53.678,298.49,0.042254592,0.012631871,0.464085971,0.156035494,0.024766293,0.047477324,64.75,Guinea
0.228577757,51799.20855,80.09756098,284.28,1,0.176861004,5.467886941,0.729060886,1.471411875,0.017707898,92.71,Netherlands
0.230438172,10865.68729,74.739,294.5,0.853295247,0.720296469,3.694615276,0.145094878,1.477693876,0.025450817,93.11,Mexico
0.095189118,1306.845319,61.623,297.85,0.097978048,0.024917845,0.941445989,0.100205438,1.1907298,0.153005464,93.43,Haiti
0.314679968,28316.78537,81.40487805,293.12,1,0.182472587,11.14034236,1.778759989,1.02393963,0.149827784,99.06,Israel
0.146831392,4511.153227,57.596,294.74,1.306358382,0.241537705,1.533441427,1.015268481,0.004650494,0.005464783,100.99,Angola
0.426445982,26997.75299,78.1195122,279.03,1,3.656416763,4.715265474,0.463199598,0.078698258,0.001744186,106.43,Finland
0.135571574,45517.90382,80.69512195,285.11,1,0.240186758,51.05622072,1.167956967,0.313484593,0.01730422,95.57,Belgium
0.051830843,241.5476657,59.235,293.09,0.028985507,0.003198667,0.129713731,0.094996829,0.251690328,0.17215937,116.45,Burundi
0.197633486,34768.1759,80.16341463,284.82,1,0.371488603,3.372540446,0.665681758,0.251432305,0.037787849,99.92,France
0.103640096,1361.249281,70.025,297.37,0.5290922,0.134898289,1.304147465,0.525262693,0.028161167,0.006408102,47.61,Paraguay
0.236287128,24715.14258,81.056,293.15,1,0.585465416,2.019414837,1.088341393,0.287153103,0.241429747,89.43,Cyprus
0.749548861,1625.318473,65.97,275.28,0.376653508,5.379528905,1.821988938,0.236602442,0.135806102,1.74E-05,48.62,Mongolia
0.15773844,16425.20503,76.06585366,285.74,1,0.710193923,2.490523229,0.288495573,2.868695109,0.032666163,99.05,Hungary
0.145926697,303.6656874,50.59,296.42,0.285788276,0.010920286,0.417575096,0.104717547,0.140762185,0.006597495,64.26,Mozambique
0.134069172,106899.2935,82.68536585,282.49,1,0.434094378,9.482180294,16.55959791,0.003126063,0.011787128,85.77,Luxembourg
0.084211056,791.2255767,67.313,294.11,0.337496283,0.047316479,0.206389036,0.024154331,2.231216609,0.04085688,88.91,Nepal
0.474706092,22867.18112,79.557,299.45,1,0.054156272,8.165902841,1.8983685,18.70289693,0.348837209,109.21,Bahrain
0.11384354,843.4642792,59.109,298.76,0.025423729,0.375381358,0.557462582,0.112823489,0.030847934,0.048275862,110.06,Guinea
0.069301506,1195.9378,64.815,298.19,0.278006446,0.023209924,0.417575096,0.016406738,1.951867959,0.119885596,103.48,Myanmar
0.493204599,569.0032086,41.957,293.65,0.980377543,0.025977753,0.519064256,0.036181238,6.503690871,0.00656168,138.86,Zimbabwe
0.179425969,47764.07151,81.28780488,284.67,1,0.229617888,45.14674665,0.909116028,0.381773283,0.016750545,109.39,Belgium
0.059977966,135.6064758,48.431,292.66,0.105928181,0.000421006,0.092430549,0.078844033,0.408631344,0.195569962,88.37,Burundi
0.260385422,5599.957523,77.804,288.55,0.010001693,0.150126012,8.029345372,0.204040748,1.862412564,0.200651067,99.34,Lebanon
0.305681404,4479.175044,77.445,283.82,1.02810124,1.047041995,6.466029565,0.059693909,0.781530565,0.026662384,75.3,Chile
0.077117719,60915.4244,81.60243902,283.35,1,0.662270326,7.414675194,3.239562979,0.048747847,0.01017257,103.05,Denmark
0.121066263,401.0923718,54.99,294.49,0.132190997,0.020969986,0.259303102,0.278461752,0.539796766,0.015922142,66.42,Kenya
0.304428177,29909.00943,74.636,300.97,1,0.540160113,4.169294391,0.399096478,17.85084158,0.339857651,214.47,United Arab Emirates
0.058863652,808.1615229,49.196,302.14,0.412718299,0.164298797,0.280967387,0.151155321,0.676806216,0.000713776,57.32,Chad
0.28994223,22441.57114,76.234,297.41,1,3.386635975,4.650355972,0.212445164,34.84938095,0.001320737,122.55,Saudi Arabia
0.292533666,4824.220541,77.387,284.35,1.012326851,1.194302037,6.499062617,0.057918651,0.797104321,0.027552674,78.64,Chile
0.074919319,386.317242,48.79,294.34,0.338709677,0.002174617,0.174743025,0.080383329,2.31385495,0.026104418,44.78,Malawi
0.149796303,4130.100115,76.007,290.79,1.020873257,0.901195778,13.44669171,0.172436084,0.426866027,0.002697417,53.93,Uruguay
0.065448476,1644.456831,57.771,294.56,0.55794234,0.182384615,0.662538031,0.107086724,0.176609938,0.0015231,103.64,Zambia
0.345446989,8880.14604,74.442,298.95,0.981147973,0.644109557,2.437843784,0.415666221,0.026952737,0.845817601,92.81,Malaysia
0.104622848,2074.613928,52.887,300.45,0.268953069,0.22496677,1.08151201,0.374740127,0.140704538,0.093592445,107.03,Nigeria
0.258393893,2624.795232,71.762,288.54,0.995857071,0.339527885,1.707165868,0.336646462,3.097723497,0.019516345,54.54,Algeria
0.516791774,27026.6482,79.701,300.28,1,0.376818175,inf,1.763212375,0.006062498,0.04,93.55,Kuwait
0.246565538,10783.17082,78.484,284.74,1.017860235,1.66454442,6.66812361,0.064662907,0.739009306,0.02895337,83.63,Chile
0.08568904,710.258133,59.999,300.93,0.029963019,0.389267582,0.791986238,0.057752234,0.157050016,0.30670707,120.59,Guinea-Bissau
0.080697213,4702.91577,71.887,296.27,0.589135721,1.363679623,1.454650335,0.17032548,0.130349808,0.005297554,82.05,Paraguay
0.167074167,1,59.899,297.85,0.158497747,0.026416631,0.431926227,0.049545429,5.758007023,0.000266667,72.86,Eritrea
0.063172491,244.1454221,61.553,293.33,0.021505376,0.006125001,0.145554105,0.113101297,0.251509029,0.17215937,97.88,Burundi
0.233936326,844.3652499,69.905,285.96,0.813695871,0.341473292,0.369525323,0.010869373,10.61764422,0.039575309,109.07,Tajikistan
0.142550369,2446.084413,65.787,295.96,0.463502393,1.288028318,0.1540015,0.60050813,0.000801854,0.588235294,101.66,Papua New Guinea
0.425278854,25869.11291,80.019,299.76,1,0.052246624,8.428625306,2.266764475,17.19011106,0.348837209,99.51,Bahrain
0.262027725,27497.5417,74.846,299.61,1,0.661600621,2.938248267,1.612801938,0.007862008,0.447761194,85.36,Brunei Darussalam
0.27748561,7914.109568,78.404,286.75,0.010031699,0.105441842,6.98977309,0.358385537,1.064770733,0.193548387,83.29,Lebanon
0.299066756,5365.242149,73.433,298.27,0.929108485,0.132597814,1.180169181,0.091509896,1.478097055,0.213963964,101.83,Jamaica
0.636676589,5207.128879,74.49756098,282.35,1.000401696,0.16944734,1.616910475,0.259421159,0.882597061,0.019350257,95.49,Poland
0.516833878,470.7837614,44.768,294.98,0.885900897,0.075947547,0.517680983,0.033970141,8.823608804,0.00621118,104.06,Zimbabwe
0.05645402,366.8376453,51.853,299.77,0.035285817,0.062071195,0.603720632,0.014388006,40.55963136,0.000634518,94.19,Somalia
0.213900794,46298.92292,80.4902439,282.17,1,0.364126844,3.382120947,1.328779036,0.185201835,0.0119782,96.18,Germany
0.049509019,806.1280144,66.437,292.68,0.068669528,0.041051886,0.209379951,0.143453463,0.350321103,0.137991941,127.77,Rwanda
0.283450338,47754.20232,78.53902439,283.1,1,0.626063162,1.51268908,2.068946562,0.007210661,0.000464576,113.99,Ireland
0.110206636,312.2535665,50.445,300.28,0.070336234,0.006699553,0.57783458,0.059276865,0.269996334,0.369286666,68.34,Guinea-Bissau
1,7221.643883,72.769,291.05,1.074937868,0.055792485,1.16365918,0.011900938,105.6118198,0.064145213,157.79,Syrian Arab Republic
0.051649304,377.5573872,54.277,299.83,0.033087327,0.076831178,0.74456133,0.013862161,39.09327283,0.000566572,101.43,Somalia
0.259870934,8925.42186,79.236,287.72,0.010004954,0.141118384,7.895214375,0.25938461,1.463858144,0.200651067,99.42,Lebanon
0.333461745,9723.381024,75.5202439,284.58,1.000667407,0.401860159,1.180882385,0.967067292,0.020517156,0.05952381,81.13,Croatia
0.349269833,6953.217307,71.96585366,279.85,1.035763997,1.007532267,3.114718348,0.349309372,0.119773103,0.013642565,107.23,Belarus
0.219020459,14628.57246,79.11,283.99,1.004135099,2.26215331,6.771215418,0.062196013,0.664680539,0.028944202,96.67,Chile
0.383416103,4416.942923,69.44,295.03,0.986441413,0.174765037,2.32457861,0.062720924,20.75291551,0.027027027,76.18,Iraq
0.469223238,1604.258642,71.149,288.17,0.842065786,0.737963615,1.019304552,0.019172264,210.3911983,0.015595428,89.37,Uzbekistan
0.357962874,21995.47794,79.03902439,287.39,1,0.252031261,2.856983068,0.239435241,0.643210339,0.14009901,106.44,Greece
0.253245056,1578.968437,62.788,295.64,0.430232558,0.099078068,0.149914331,0.43664364,0.001293655,0.588235294,86.66,Papua New Guinea
0.462513409,4618.003244,71.91219512,283.29,1.046113449,0.231925096,1.135565711,0.243015422,0.653228199,0.03596615,90.82,Romania
0.443533782,25464.7601,79.328,299.45,1,0.053219515,8.02119982,1.831593579,26.46808726,0.348837209,92.36,Bahrain
0.2540726,2050.16379,70.91,298.79,0.660159348,0.063464857,0.526065194,0.036970027,10.78170134,0.074283024,112.34,India
0.124962986,1073.659339,59.327,298.97,0.020113789,0.536339429,0.584158416,0.115247187,0.027663935,0.048275862,123.52,Guinea
0.540011693,24255.33858,79.53073171,276.33,1,17.60902031,3.972155927,0.586701047,0.050055768,0.00265739,49.85,Canada
0.102232223,1161.861818,65.685,298.54,0.43705036,0.20127206,0.430246861,0.021125911,1.580617833,0.118338558,99.24,Myanmar
0.070528926,359.5343848,59.491,295.15,0.054187192,0.013887041,0.387655417,0.007860522,6.822342929,0.0146904,74.27,Madagascar
0.123280399,853.0078138,58.853,300.19,0.129102845,0.042536596,0.655053706,0.234534875,0.080482657,0.044502618,102.73,Togo
0.112476034,1497.926586,57.133,299.59,0.372439479,0.115583387,1.090475792,0.294524595,0.016532041,0.158974359,81.88,Cameroon
0.362765259,22560.14729,79.23902439,287.15,1,0.28156108,2.91420072,0.22811168,0.657779318,0.141911305,110.81,Greece
0.385325943,24959.25977,78.101,292.09,1,0.292330063,2.151392916,0.747437564,0.188295999,0.25748503,151.89,Cyprus
0.218696169,38834.05293,84.0997561,283.6,1,0.263320468,10.81334908,0.582715262,0.321170599,0.063681368,98.54,Japan
0.410906416,937.84034,50.652,294.23,0.781768187,0.192825869,0.496916352,0.038728056,7.113723312,0.00617284,103.76,Zimbabwe
0.084301253,1845.783413,62.676,294.52,0.284403812,0.222172091,0.370426203,0.182707629,0.979681203,0.019182048,108.82,Kenya
0.093387171,443.451832,54.62,298.57,0.028169014,0.009824292,0.646036344,0.158285546,0.007675043,0.041068988,109.17,Sierra Leone
0.113840862,2144.779938,52.043,300.56,0.118043845,0.137580788,0.94867198,0.366970484,0.145107139,0.094481067,105.98,Nigeria
0.286280481,16990.21947,76.65,299.47,1,0.117688963,0.454524298,0.678552212,1.296381021,0.090909091,99.47,Barbados
0.371479408,23121.20638,77.446,299.53,1,5.420714062,4.036514732,0.506787419,2.544495148,0.022045358,90.51,Oman
0.404695887,6465.622203,70.861,293.29,0.010315125,0.122240343,3.255681335,0.15782184,49.42290693,0.021682848,81.02,Libya
0.106510309,38781.04949,82.57560976,285.52,1,0.658711739,4.045408678,0.905406124,0.143927024,0.034825613,103.39,France
0.20026978,377.9516288,58.285,298.07,0.133333333,0.014619431,0.877652184,0.143098702,0.005048406,0.13261945,100.98,Liberia
0.270987929,892.3553805,63.635,296.5,0.917012448,0.419642691,1.720940357,0.144326551,0.071990995,0.005266461,63.85,Bolivia
0.213836657,12334.79825,76.755,290.78,0.997,4.149658258,10.59689203,0.163131996,0.840306429,0.008332438,94.16,Argentina
0.598564187,7441.230854,62.533,290.66,0.955399061,1.047055854,1.761896871,0.232467058,1.35013596,0.004286856,101.6,South Africa
0.265805472,6220.978568,68.667,299.2,0.850098872,9.626690754,0.361247992,0.029967974,0.187913324,0.040256028,106.45,Guyana
0.256321628,3678.061523,75.072,290.8,0.99195171,0.251092327,1.924746278,0.153448466,5.267910444,0.224579296,85.49,Tunisia
0.429647475,23741.55746,78.89,298.89,1,0.048725431,7.845643521,1.580469501,35.93179876,0.348837209,86,Bahrain
0.146770818,44195.81759,81.1902439,284.01,1,0.801455715,1.364904813,1.180152259,0.057977249,0.024090934,92.74,Austria
0.145454133,632.21415,61.185,303,1.387387387,0.097571431,0.629089013,0.043150628,174.1898714,0.000302176,51.06,Mauritania
0.070425027,564.8219973,61.451,301.54,0.149557386,1.117308794,0.199414686,0.037376108,15.07794688,0.00246797,130.97,Niger
1,7117.52691,77.853,298.89,0.934886002,0.266843773,3.321707939,0.123384956,1.522272586,0.06795798,97.18,Cuba
1,29763.4883,79.695,298.44,0.01,0.162081426,14.6838143,1.125497081,0.104313408,0.12568306,104.97,Puerto Rico
0.272436256,1974.37773,70.71,298.94,0.621734587,0.0436124,0.515840534,0.036041253,11.19910811,0.074253737,110.94,India
0.711859306,6721.34954,68.796,290.6,0.999,0.094488418,1.065816927,0.017093047,1195.92516,0.001773154,93.59,Turkmenistan
0.367789454,36144.99495,76.903,299.5,1,0.206675598,inf,3.430994107,0.005261974,0.02,55.39,Kuwait
1,9139.415856,77.611,299.33,0.941883768,0.623447808,3.368529116,0.141205628,1.395343005,0.10201531,92.64,Cuba
1,11304.64493,73.881,293.1,1.06364617,0.170168115,1.252252252,0.018013547,80.69937621,0.072548174,135.56,Syrian Arab Republic
0.096576881,242.5757267,45.393,299.26,0.105144179,0.012726625,0.605651895,0.279406444,0.001843608,0.018255972,92.88,Central African Republic
0.045720611,114.3670072,50.857,293.4,0.088205887,0.000753361,0.097791244,0.082981991,0.387390435,0.196399345,87.59,Burundi
